9316 0.599197 -0.054494
9437 0.606643 -0.053661
9558 0.614087 -0.052801
9679 0.621527 -0.051914
9800 0.628967 -0.051000
9921 0.636408 -0.050059
10042 0.643848 -0.049091
10163 0.651289 -0.048097
10284 0.658729 -0.047077
10405 0.666170 -0.046033
10526 0.673604 -0.044964
10647 0.681039 -0.043872
10768 0.688474 -0.042756
10889 0.695908 -0.041617
11010 0.703343 -0.040457
11131 0.710777 -0.039275
11252 0.718212 -0.038074
11373 0.725644 -0.036853
11494 0.733072 -0.035615
11615 0.740501 -0.034359
11736 0.747930 -0.033087
11857 0.755359 -0.031800
11978 0.762787 -0.030500
12099 0.770216 -0.029187
12220 0.777644 -0.027864
12341 0.785066 -0.026534
12462 0.792487 -0.025196
12583 0.799909 -0.023853
12704 0.807330 -0.022507
12825 0.814752 -0.021160
12946 0.822173 -0.019815
13067 0.829595 -0.018474
13188 0.837016 -0.017140
13309 0.844438 -0.015816
13430 0.851859 -0.014507
13551 0.859276 -0.013215
13672 0.866688 -0.011946
13793 0.874100 -0.010703
13914 0.881511 -0.009490
14035 0.888923 -0.008313
14156 0.896335 -0.007176
14277 0.903746 -0.006087
14398 0.911158 -0.005051
14519 0.918569 -0.004076
14640 0.925981 -0.003169
14761 0.933393 -0.002338
14882 0.940798 -0.001593
15003 0.948203 -0.000943
15124 0.955606 -0.000397
15245 0.963007 0.000033
15366 0.970408 0.000335
15487 0.977809 0.000497
15608 0.985207 0.000505
15729 0.992603 0.000345
15850 1.000000 0.000000
15971 0.122425 -0.052095
16092 0.120219 -0.051688
16213 0.118014 -0.051271
16334 0.115810 -0.050845
16455 0.113607 -0.050411
16576 0.111405 -0.049966
16697 0.109203 -0.049513
16818 0.107006 -0.049050
16939 0.104810 -0.048577
17060 0.102614 -0.048094
17181 0.100418 -0.047601
17302 0.098221 -0.047097
17423 0.096025 -0.046582
17544 0.093834 -0.046058
17665 0.091648 -0.045524
17786 0.089462 -0.044978
17907 0.087276 -0.044420
18028 0.085090 -0.043851
18149 0.082904 -0.043270
18270 0.080719 -0.042677
18391 0.078546 -0.042075
18512 0.076373 -0.041460
18633 0.074199 -0.040833
18754 0.072026 -0.040192
18875 0.069870 -0.039543
18996 0.067765 -0.038896
19117 0.065709 -0.038252
19238 0.063694 -0.037608
19359 0.061718 -0.036964
19480 0.059781 -0.036321
19601 0.057882 -0.035679
19722 0.056026 -0.035040
19843 0.054214 -0.034404
19964 0.052438 -0.033770
20085 0.050702 -0.033139
20206 0.049005 -0.032511
20327 0.047341 -0.031885
20448 0.045715 -0.031263
20569 0.044133 -0.030647
20690 0.042582 -0.030033
20811 0.041062 -0.029421
20932 0.039571 -0.028811
21053 0.038110 -0.028203
21174 0.036684 -0.027599
21295 0.035309 -0.027007
21416 0.033961 -0.026418
21537 0.032639 -0.025830
21658 0.031343 -0.025244
21779 0.030072 -0.024659
21900 0.028826 -0.024076
22021 0.027615 -0.023500
22142 0.026442 -0.022932
22263 0.025293 -0.022366
22384 0.024169 -0.021802
22505 0.023084 -0.021247
22626 0.022019 -0.020694
22747 0.020975 -0.020140
22868 0.019968 -0.019596
22989 0.018985 -0.019054
23110 0.018022 -0.018513
23231 0.017093 -0.017980
23352 0.016191 -0.017451
23473 0.015306 -0.016922
23594 0.014450 -0.016397
23715 0.013629 -0.015882
23836 0.012824 -0.015366
23957 0.012035 -0.014846
24078 0.011292 -0.014344
24199 0.010568 -0.013842
24320 0.009858 -0.013336
24441 0.009166 -0.012828
24562 0.008521 -0.012339
24683 0.007889 -0.011845
24804 0.007269 -0.011344
24925 0.006696 -0.010864
25046 0.006144 -0.010385
25167 0.005603 -0.009896
25288 0.005084 -0.009407
25409 0.004611 -0.008943
25530 0.004148 -0.008466
25651 0.003715 -0.007998
25772 0.003316 -0.007544
25893 0.002925 -0.007074
26014 0.002574 -0.006626
26135 0.002260 -0.006201
26256 0.001953 -0.005757
26377 0.001652 -0.005288
26498 0.001383 -0.004833
26619 0.001176 -0.004452
26740 0.000972 -0.004044
26861 0.000772 -0.003602
26982 0.000577 -0.003109
27103 0.000447 -0.002735
27224 0.000336 -0.002372
27345 0.000228 -0.001953
27466 0.000127 -0.001457
27587 0.000094 -0.001256
27708 0.000062 -0.001020
27829 0.000031 -0.000718
27950 0.000000 -0.000000
