"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
15971, 2.608334515117382e-02, 2.674163462745915e-02, 7.560075015874527e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.501458201261616e+00, 0.000000000000000e+00, 6.005832805046462e-01, 1.112180224324456e+00, 0.000000000000000e+00, -3.553201055658380e-01, 4.353164582039841e-08, 4.881102129590686e-03, 2.268226705506135e-03, -1.067303804247961e+04, 8.287120577152072e+00, 0.000000000000000e+00
16092, 2.905377817947520e-02, 2.807103818691443e-02, 7.681476161604270e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.525730503443009e+00, 0.000000000000000e+00, 6.102922013772033e-01, 1.112298032243899e+00, 0.000000000000000e+00, -3.249797278390969e-01, 4.353518033443196e-08, 5.154524727104472e-03, 2.203726505226670e-03, -1.142776871159951e+04, 8.530591320983500e+00, 0.000000000000000e+00
16213, 3.223213334376918e-02, 2.937044101261329e-02, 6.428064583458157e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.277145426649875e+00, 0.000000000000000e+00, 5.108581706599499e-01, 1.112623293742900e+00, 0.000000000000000e+00, -6.357110738305140e-01, 4.354493799329005e-08, 3.305490568392308e-03, 1.351379428310046e-03, -3.761555068104133e+03, 6.233406857415768e+00, 0.000000000000000e+00
16334, 3.558452192903076e-02, 3.074099369642487e-02, 7.184968050328676e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.425561466841477e+00, 0.000000000000000e+00, 5.702245867365908e-01, 1.111089730447317e+00, 0.000000000000000e+00, -4.501910235910109e-01, 4.349891976006417e-08, 5.190610956260131e-03, 2.019912697046263e-03, -1.150808337765972e+04, 8.250903149038553e+00, 0.000000000000000e+00
16455, 3.916507115728980e-02, 3.206837565563889e-02, 6.919275066203645e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.372603375777375e+00, 0.000000000000000e+00, 5.490413503109500e-01, 1.110893674670842e+00, 0.000000000000000e+00, -5.163886374211384e-01, 4.349303440184156e-08, 4.828945468599242e-03, 1.726819438300053e-03, -9.339914358099029e+03, 7.780068612980200e+00, 0.000000000000000e+00
16576, 4.296953327092394e-02, 3.338185622431477e-02, 7.123623221194084e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.413282542153669e+00, 0.000000000000000e+00, 5.653130168614676e-01, 1.111005171148554e+00, 0.000000000000000e+00, -4.655396794507710e-01, 4.349638145398456e-08, 4.455286720256183e-03, 1.520379096710934e-03, -7.951563497265290e+03, 7.573041782061829e+00, 0.000000000000000e+00
16697, 4.698731467282467e-02, 3.473773820784699e-02, 6.985756781190886e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.385086622640871e+00, 0.000000000000000e+00, 5.540346490563484e-01, 1.110328534150111e+00, 0.000000000000000e+00, -5.007845788417686e-01, 4.347606672542980e-08, 5.021346202872457e-03, 1.619667084452158e-03, -1.026653455923318e+04, 7.957380617425002e+00, 0.000000000000000e+00
16818, 5.125451119559008e-02, 3.605422843245255e-02, 6.635018241652257e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.314009894774949e+00, 0.000000000000000e+00, 5.256039579099797e-01, 1.109033184648383e+00, 0.000000000000000e+00, -5.896304886741707e-01, 4.343715947172674e-08, 4.887750084765522e-03, 1.455583098184003e-03, -9.443835475017893e+03, 7.645161240436147e+00, 0.000000000000000e+00
16939, 5.577209297053447e-02, 3.735386517622358e-02, 6.410026167757503e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.269299757204220e+00, 0.000000000000000e+00, 5.077199028816879e-01, 1.108900097178595e+00, 0.000000000000000e+00, -6.455181606375826e-01, 4.343316078614823e-08, 4.892266951453554e-03, 1.344866357121779e-03, -9.318616911875895e+03, 7.509166642489250e+00, 0.000000000000000e+00
17060, 6.055568589007211e-02, 3.861108746170171e-02, 6.104670578661947e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.208917813410201e+00, 0.000000000000000e+00, 4.835671253640802e-01, 1.108977080394892e+00, 0.000000000000000e+00, -7.209955903801066e-01, 4.343547381740434e-08, 4.206451898466977e-03, 1.091694603962883e-03, -6.650133091086976e+03, 6.797041666422526e+00, 0.000000000000000e+00
17181, 6.559423421965317e-02, 3.990299181783144e-02, 6.490027784349630e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.285088311383721e+00, 0.000000000000000e+00, 5.140353245534885e-01, 1.108854196449331e+00, 0.000000000000000e+00, -6.257824679132056e-01, 4.343178161939243e-08, 4.585835757997450e-03, 1.144520182695006e-03, -8.342642269130240e+03, 7.327884021972944e+00, 0.000000000000000e+00
17302, 7.090691590489533e-02, 4.119451876907521e-02, 6.329761289381618e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.253116406233365e+00, 0.000000000000000e+00, 5.012465624933459e-01, 1.108644000000260e+00, 0.000000000000000e+00, -6.657473493511514e-01, 4.342546554774135e-08, 4.694539057088123e-03, 1.088391859437668e-03, -8.738681832435674e+03, 7.325064044848628e+00, 0.000000000000000e+00
17423, 7.651516358177972e-02, 4.243492316842606e-02, 6.067537876894976e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.200675091626053e+00, 0.000000000000000e+00, 4.802700366504211e-01, 1.108156331204767e+00, 0.000000000000000e+00, -7.312989926102913e-01, 4.341080961864792e-08, 4.275888221644645e-03, 9.310965916200560e-04, -7.134637720196252e+03, 6.855571680265712e+00, 0.000000000000000e+00
17544, 8.241173278610697e-02, 4.369975165404263e-02, 6.133956297319397e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.213749339701463e+00, 0.000000000000000e+00, 4.854997358805850e-01, 1.108093369575937e+00, 0.000000000000000e+00, -7.149561825160292e-01, 4.340891720100047e-08, 4.811314499371731e-03, 9.759677688506359e-04, -9.381709329279060e+03, 7.325277411147098e+00, 0.000000000000000e+00
17665, 8.862663738273815e-02, 4.489171705802897e-02, 5.652683207461329e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.118466999116099e+00, 0.000000000000000e+00, 4.473867996464396e-01, 1.108042847117751e+00, 0.000000000000000e+00, -8.340591082477337e-01, 4.340739862560276e-08, 3.705864168760744e-03, 7.102193974617557e-04, -5.221917620609674e+03, 6.183429409247259e+00, 0.000000000000000e+00
17786, 9.514437118002554e-02, 4.613992926348029e-02, 6.041746306512417e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.194528473536653e+00, 0.000000000000000e+00, 4.778113894146612e-01, 1.107189728339764e+00, 0.000000000000000e+00, -7.389822652220411e-01, 4.338175096138974e-08, 5.024192355796439e-03, 8.941412944446542e-04, -1.060109429127007e+04, 7.464266794454853e+00, 0.000000000000000e+00
17907, 1.020060950820573e-01, 4.727282127917504e-02, 5.302280008074111e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.048291061258193e+00, 0.000000000000000e+00, 4.193164245032769e-01, 1.107152005195238e+00, 0.000000000000000e+00, -9.217790305701169e-01, 4.338061665226828e-08, 3.536349304706705e-03, 5.838622989222436e-04, -4.718420563252334e+03, 5.883903703726023e+00, 0.000000000000000e+00
18028, 1.091921412051979e-01, 4.845925990502965e-02, 5.683136248138001e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.122690656786682e+00, 0.000000000000000e+00, 4.490762627146725e-01, 1.106267279807920e+00, 0.000000000000000e+00, -8.287795361595056e-01, 4.335400815746223e-08, 4.505076352071298e-03, 7.023299559310873e-04, -8.566083820355338e+03, 6.901978939242827e+00, 0.000000000000000e+00
18149, 1.167330602492893e-01, 4.956871772766593e-02, 5.680037152071035e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.121405639279100e+00, 0.000000000000000e+00, 4.485622557116398e-01, 1.105603962057398e+00, 0.000000000000000e+00, -8.303858080439831e-01, 4.333405178343629e-08, 4.322392952716329e-03, 6.133780701472138e-04, -7.894267192753406e+03, 6.783601250219530e+00, 0.000000000000000e+00
18270, 1.246299967169762e-01, 5.065000057220459e-02, 5.657402943361548e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.116781180369471e+00, 0.000000000000000e+00, 4.467124721477882e-01, 1.105449739514756e+00, 0.000000000000000e+00, -8.361663816810192e-01, 4.332941105487472e-08, 4.568741393518836e-03, 5.904405395782497e-04, -9.078452753890886e+03, 6.990518005598672e+00, 0.000000000000000e+00
18391, 1.325715077288095e-01, 5.161559687235902e-02, 5.725865988673556e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.130770687360750e+00, 0.000000000000000e+00, 4.523082749443000e-01, 1.105914085615394e+00, 0.000000000000000e+00, -8.186794979419197e-01, 4.334338279212016e-08, 3.704488958382002e-03, 4.507462768544023e-04, -5.814896476288998e+03, 6.348728340682366e+00, 0.000000000000000e+00
18512, 1.409099240604542e-01, 5.263087208241095e-02, 5.544679025835616e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.093516968959126e+00, 0.000000000000000e+00, 4.374067875836503e-01, 1.104427325303691e+00, 0.000000000000000e+00, -8.652466459439501e-01, 4.329863748233756e-08, 4.332293510887015e-03, 4.919760839065765e-04, -8.250178567503119e+03, 6.781350827867976e+00, 0.000000000000000e+00
18633, 1.496810000302189e-01, 5.355855410711795e-02, 5.440446283092416e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.071932884597268e+00, 0.000000000000000e+00, 4.287731538389070e-01, 1.103369804863255e+00, 0.000000000000000e+00, -8.922267513962729e-01, 4.326679263481580e-08, 4.230367786525441e-03, 4.244871511669545e-04, -7.830099491599356e+03, 6.660586041953056e+00, 0.000000000000000e+00
18754, 1.589003293196798e-01, 5.443608058015718e-02, 5.368839777086459e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.057412869720841e+00, 0.000000000000000e+00, 4.229651478883363e-01, 1.102940731386507e+00, 0.000000000000000e+00, -9.103767699918065e-01, 4.325386781084397e-08, 4.328224124732435e-03, 3.848444013957613e-04, -8.266241484293849e+03, 6.715245252937080e+00, 0.000000000000000e+00
18875, 1.685910934004601e-01, 5.523994660290474e-02, 5.518384859880897e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.086805783094625e+00, 0.000000000000000e+00, 4.347223132378499e-01, 1.102879291652241e+00, 0.000000000000000e+00, -8.736356282745764e-01, 4.325201688358055e-08, 3.666846194598475e-03, 3.041713782223859e-04, -5.846157073095363e+03, 6.286829233459731e+00, 0.000000000000000e+00
18996, 1.787663956935104e-01, 5.608400592747247e-02, 5.398691279890263e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.061912402600939e+00, 0.000000000000000e+00, 4.247649610403754e-01, 1.101509448542894e+00, 0.000000000000000e+00, -9.047523538916843e-01, 4.321073607237852e-08, 4.329872647164341e-03, 3.212427763463856e-04, -8.468206915550178e+03, 6.783064971983810e+00, 0.000000000000000e+00
19117, 1.894639828794842e-01, 5.678855218856885e-02, 4.819704091096675e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.465976300566432e-01, 0.000000000000000e+00, 3.786390520226572e-01, 1.099849000711374e+00, 0.000000000000000e+00, -1.048895819572054e+00, 4.316066422127311e-08, 3.563285011265662e-03, 2.316933674466393e-04, -5.410600328582561e+03, 5.839036555829092e+00, 0.000000000000000e+00
19238, 2.006976395305964e-01, 5.751002818526064e-02, 5.209552903940440e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.022548192774638e+00, 0.000000000000000e+00, 4.090192771098550e-01, 1.099186434061682e+00, 0.000000000000000e+00, -9.539576161745603e-01, 4.314067383237513e-08, 4.342875522137078e-03, 2.409811369092383e-04, -8.609766548897745e+03, 6.727431025993920e+00, 0.000000000000000e+00
19359, 2.125041492089352e-01, 5.806702435484382e-02, 4.820288052120024e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.450404585968650e-01, 0.000000000000000e+00, 3.780161834387459e-01, 1.097906704105547e+00, 0.000000000000000e+00, -1.050842283896776e+00, 4.310204631187089e-08, 3.425073503037758e-03, 1.615848268208317e-04, -5.048532709509775e+03, 5.770125753462018e+00, 0.000000000000000e+00
19480, 2.249009843711911e-01, 5.865187033290615e-02, 5.044597012895370e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.877097910024468e-01, 0.000000000000000e+00, 3.950839164009786e-01, 1.096455240225236e+00, 0.000000000000000e+00, -9.975056183897991e-01, 4.305820862590475e-08, 4.072117719582683e-03, 1.625017598283002e-04, -7.608993397865395e+03, 6.462860632364348e+00, 0.000000000000000e+00
19601, 2.379250553948242e-01, 5.908146997653385e-02, 5.201605411409240e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.017254109212576e+00, 0.000000000000000e+00, 4.069016436850304e-01, 1.095166311365220e+00, 0.000000000000000e+00, -9.605752206271373e-01, 4.301925621543097e-08, 3.807640817993591e-03, 1.177590949479030e-04, -6.637160775131598e+03, 6.372783334018938e+00, 0.000000000000000e+00
19722, 2.508878861261739e-01, 5.945556852226934e-02, 5.091614746938443e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.945169201288978e-01, 0.000000000000000e+00, 3.978067680515591e-01, 1.093816997067700e+00, 0.000000000000000e+00, -9.889967069817353e-01, 4.297845501903831e-08, 3.845817031232323e-03, 9.448150802692728e-05, -6.856270562716571e+03, 6.365247638357262e+00, 0.000000000000000e+00
19843, 2.638534488543899e-01, 5.971846172494012e-02, 5.066875535562574e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.881507552247876e-01, 0.000000000000000e+00, 3.952603020899149e-01, 1.092121602439246e+00, 0.000000000000000e+00, -9.969544131118733e-01, 4.292715418428574e-08, 3.745195087419469e-03, 6.611187201350914e-05, -6.534453884760775e+03, 6.293352765342692e+00, 0.000000000000000e+00
19964, 2.768202122796630e-01, 5.991333763379868e-02, 4.934676977304382e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.610688544613984e-01, 0.000000000000000e+00, 3.844275417845593e-01, 1.090645975356992e+00, 0.000000000000000e+00, -1.030806789066110e+00, 4.288247177519843e-08, 3.803078326054834e-03, 3.830486820195852e-05, -6.809999671133998e+03, 6.285220635667120e+00, 0.000000000000000e+00
20085, 2.897882703302538e-01, 5.997967904241379e-02, 4.872992264864210e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.472359524914287e-01, 0.000000000000000e+00, 3.788943809965714e-01, 1.088555254273488e+00, 0.000000000000000e+00, -1.048097916528572e+00, 4.281911384436154e-08, 3.713495787729505e-03, 8.502205199758643e-06, -6.517028673649229e+03, 6.202264837824177e+00, 0.000000000000000e+00
20206, 3.027564961747790e-01, 5.997271984947914e-02, 4.855853568298710e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.428201296892773e-01, 0.000000000000000e+00, 3.771280518757108e-01, 1.087304765680933e+00, 0.000000000000000e+00, -1.053617695031261e+00, 4.278119037281636e-08, 3.860610173873002e-03, -1.897813295237060e-05, -7.180059260695595e+03, 6.341459397166023e+00, 0.000000000000000e+00
20327, 3.157241637117278e-01, 5.985218240051941e-02, 4.850552669596098e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.408263690568019e-01, 0.000000000000000e+00, 3.763305476227207e-01, 1.086191208631243e+00, 0.000000000000000e+00, -1.056109895821855e+00, 4.274740179492624e-08, 3.337377900501483e-03, -3.102169431740999e-05, -5.259098011138002e+03, 5.915835771645134e+00, 0.000000000000000e+00
20448, 3.286918312313991e-01, 5.973164495172027e-02, 4.840861156962045e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.368655143273357e-01, 0.000000000000000e+00, 3.747462057309342e-01, 1.083783795923940e+00, 0.000000000000000e+00, -1.061060964233688e+00, 4.267429637765414e-08, 3.671975317987485e-03, -4.478375863757332e-05, -6.608963691693682e+03, 6.230088158600152e+00, 0.000000000000000e+00
20569, 3.416585813083992e-01, 5.953588378806252e-02, 4.772649167898175e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.225997263174471e-01, 0.000000000000000e+00, 3.690398905269788e-01, 1.082534727699878e+00, 0.000000000000000e+00, -1.078893199246049e+00, 4.263633515263715e-08, 3.779984562023882e-03, -7.296568109676031e-05, -7.110768906375717e+03, 6.303973751018353e+00, 0.000000000000000e+00
20690, 3.546232266749028e-01, 5.923108684115710e-02, 4.703526193216565e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.083221603033931e-01, 0.000000000000000e+00, 3.633288641213571e-01, 1.081444832822428e+00, 0.000000000000000e+00, -1.096740156763616e+00, 4.260319412088244e-08, 3.261651322008959e-03, -7.668095321657818e-05, -5.182704499802649e+03, 5.838308033774520e+00, 0.000000000000000e+00
20811, 3.675878720228760e-01, 5.892628989468731e-02, 4.794666824373883e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.239122881276605e-01, 0.000000000000000e+00, 3.695649152510641e-01, 1.079096630283698e+00, 0.000000000000000e+00, -1.077252496983282e+00, 4.253173601252439e-08, 3.628909954649577e-03, -9.676869662590404e-05, -6.682117355293894e+03, 6.247341871914982e+00, 0.000000000000000e+00
20932, 3.805503366161557e-01, 5.853971321446323e-02, 4.692653619593145e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.030962808345336e-01, 0.000000000000000e+00, 3.612385123338134e-01, 1.077714142709698e+00, 0.000000000000000e+00, -1.103272506099691e+00, 4.248963034427491e-08, 3.745623342706437e-03, -1.277338783960395e-04, -7.225644015748934e+03, 6.306451433385881e+00, 0.000000000000000e+00
21053, 3.935090222433061e-01, 5.804232246197969e-02, 4.700856579227977e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.038670060241040e-01, 0.000000000000000e+00, 3.615468024096415e-01, 1.076751683108413e+00, 0.000000000000000e+00, -1.102309099612728e+00, 4.246030180265752e-08, 3.313500149522529e-03, -1.271814426358416e-04, -5.580979670528223e+03, 5.961678611984480e+00, 0.000000000000000e+00
21174, 4.064677078486243e-01, 5.754493171033414e-02, 4.597841178351676e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.827845820580381e-01, 0.000000000000000e+00, 3.531138328232152e-01, 1.075198874376363e+00, 0.000000000000000e+00, -1.128662129570310e+00, 4.241295710199122e-08, 3.222084680031620e-03, -1.236726601507209e-04, -5.323358025763763e+03, 5.839754018220538e+00, 0.000000000000000e+00
21295, 4.194263934539424e-01, 5.704754095868858e-02, 4.737321561412934e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.078629538667077e-01, 0.000000000000000e+00, 3.631451815466830e-01, 1.073187132379761e+00, 0.000000000000000e+00, -1.097314164809473e+00, 4.235157046016995e-08, 3.563634760914196e-03, -1.485853513000522e-04, -6.751059729724714e+03, 6.262273686073267e+00, 0.000000000000000e+00
21416, 4.323815061534365e-01, 5.646445879911711e-02, 4.640604322483617e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.881787830660706e-01, 0.000000000000000e+00, 3.552715132264281e-01, 1.071800317271620e+00, 0.000000000000000e+00, -1.121919378310269e+00, 4.230922055257163e-08, 3.659417182066983e-03, -1.797444908170858e-04, -7.218921037486947e+03, 6.308302588291395e+00, 0.000000000000000e+00
21537, 4.453314002287037e-01, 5.577513007447434e-02, 4.634099661776345e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.861794219805760e-01, 0.000000000000000e+00, 3.544717687922304e-01, 1.070888656975702e+00, 0.000000000000000e+00, -1.124418579667138e+00, 4.228136627509669e-08, 3.244179849008628e-03, -1.726891621530685e-04, -5.602867010996802e+03, 5.960188197495274e+00, 0.000000000000000e+00
21658, 4.582812942857230e-01, 5.508580135080292e-02, 4.629013917742199e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.840515388478679e-01, 0.000000000000000e+00, 3.536206155391471e-01, 1.069490977024921e+00, 0.000000000000000e+00, -1.127078433583023e+00, 4.223864021991401e-08, 3.185461161477810e-03, -1.695635398311367e-04, -5.462154361416360e+03, 5.927046435417653e+00, 0.000000000000000e+00
21779, 4.712311883427422e-01, 5.439647262713149e-02, 4.684827162771648e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.931249332825223e-01, 0.000000000000000e+00, 3.572499733130088e-01, 1.067595335453768e+00, 0.000000000000000e+00, -1.115736690539705e+00, 4.218064874336227e-08, 3.455308741693729e-03, -1.929027493963728e-04, -6.619241243546314e+03, 6.237712780245301e+00, 0.000000000000000e+00
21900, 4.841773382816940e-01, 5.364007870812423e-02, 4.600630169948615e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.759637311054679e-01, 0.000000000000000e+00, 3.503854924421871e-01, 1.066244560632746e+00, 0.000000000000000e+00, -1.137188193261023e+00, 4.213929550853397e-08, 3.508123379674613e-03, -2.153377945985165e-04, -6.912838972358895e+03, 6.255406434800405e+00, 0.000000000000000e+00
22021, 4.971188070775807e-01, 5.280742283542079e-02, 4.586874107377794e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.727624618820597e-01, 0.000000000000000e+00, 3.491049847528239e-01, 1.065533884760047e+00, 0.000000000000000e+00, -1.141189779790283e+00, 4.211752840837133e-08, 3.109055962599163e-03, -2.000370859484381e-04, -5.357549768612648e+03, 5.903400193717534e+00, 0.000000000000000e+00
22142, 5.100602758650044e-01, 5.197476696326187e-02, 4.652213712664323e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.835574162236531e-01, 0.000000000000000e+00, 3.534229664894612e-01, 1.063562819004457e+00, 0.000000000000000e+00, -1.127696086863291e+00, 4.205712050500647e-08, 3.383575029475632e-03, -2.242883748771687e-04, -6.540212909902660e+03, 6.229468672522507e+00, 0.000000000000000e+00
22263, 5.229984183294252e-01, 5.109193081896960e-02, 4.584386620512281e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.697088234994647e-01, 0.000000000000000e+00, 3.478835293997858e-01, 1.062381909458754e+00, 0.000000000000000e+00, -1.145006827768527e+00, 4.202090292801116e-08, 3.400666982296316e-03, -2.391166138100606e-04, -6.686486329595143e+03, 6.224132748732982e+00, 0.000000000000000e+00
22384, 5.359327958625055e-01, 5.015555049639159e-02, 4.576438282597617e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.677085166388669e-01, 0.000000000000000e+00, 3.470834066555467e-01, 1.061779356154577e+00, 0.000000000000000e+00, -1.147507211344274e+00, 4.200241561297498e-08, 3.068425796918303e-03, -2.221377511346538e-04, -5.393242649452219e+03, 5.928790650524632e+00, 0.000000000000000e+00
22505, 5.488671733917611e-01, 4.921917017409046e-02, 4.639767949177608e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.781032725517500e-01, 0.000000000000000e+00, 3.512413090206999e-01, 1.059832814949592e+00, 0.000000000000000e+00, -1.134513766453170e+00, 4.194265800689408e-08, 3.350962706951076e-03, -2.495571892763513e-04, -6.619066843445923e+03, 6.267899275565306e+00, 0.000000000000000e+00
22626, 5.617975685439810e-01, 4.822931599719188e-02, 4.546081034916006e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.591880928581208e-01, 0.000000000000000e+00, 3.436752371432482e-01, 1.058373857186286e+00, 0.000000000000000e+00, -1.158157741070207e+00, 4.189783425585837e-08, 3.413727880265685e-03, -2.684417306363256e-04, -6.963219999045830e+03, 6.287199496289992e+00, 0.000000000000000e+00
22747, 5.747237528817146e-01, 4.718591351448858e-02, 4.562433842862284e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.620059980381252e-01, 0.000000000000000e+00, 3.448023992152500e-01, 1.058039142105147e+00, 0.000000000000000e+00, -1.154635359595201e+00, 4.188754656727490e-08, 3.201804290740205e-03, -2.584498610573081e-04, -6.132284580794001e+03, 6.119843190793115e+00, 0.000000000000000e+00
22868, 5.876499372157328e-01, 4.614251103208520e-02, 4.727397502925699e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.948478276083331e-01, 0.000000000000000e+00, 3.579391310433332e-01, 1.060022524339313e+00, 0.000000000000000e+00, -1.113583072632441e+00, 4.194848429052038e-08, 2.702151007341363e-03, -2.181178138910492e-04, -4.319262378618874e+03, 5.732278916916070e+00, 0.000000000000000e+00
22989, 6.005761215497509e-01, 4.509910854968181e-02, 5.478277730821702e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.050823090873757e+00, 0.000000000000000e+00, 4.203292363495028e-01, 1.074171408978637e+00, 0.000000000000000e+00, -9.186139935506612e-01, 4.238161179033217e-08, 1.109222447913669e-03, -9.056664565342887e-05, -7.722434008992285e+02, 3.924962226265674e+00, 0.000000000000000e+00
23110, 6.135003585538696e-01, 4.403185599284902e-02, 7.071557878060063e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.354589761969350e+00, 0.000000000000000e+00, 5.418359047877398e-01, 1.072706014407866e+00, 0.000000000000000e+00, -5.389056546811704e-01, 4.233688130331320e-08, 8.660147027589832e-05, -7.462935650688344e-06, 1.902370382608424e+02, 1.250983323894389e+00, 0.000000000000000e+00
23231, 6.264166400368896e-01, 4.287228577132065e-02, 7.086123466014731e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.325045943684525e+00, 0.000000000000000e+00, 5.300183774738099e-01, 1.047153259496694e+00, 0.000000000000000e+00, -5.758354275372014e-01, 4.155210469091875e-08, -1.617077929904880e-04, 1.451745547566089e-05, 4.169141663612330e+02, 1.748881966588987e+00, 0.000000000000000e+00
23352, 6.393329215095430e-01, 4.171271555072293e-02, 7.675893928642119e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.423350575975977e+00, 0.000000000000000e+00, 5.693402303903907e-01, 1.038414978055268e+00, 0.000000000000000e+00, -4.529546371728863e-01, 4.128162765814747e-08, -3.795874074699987e-04, 3.407778428706522e-05, 3.586158893600040e+02, 2.815671148251748e+00, 0.000000000000000e+00
23473, 6.522492029821962e-01, 4.055314533012524e-02, 7.839103343831514e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.459042269131245e+00, 0.000000000000000e+00, 5.836169076524979e-01, 1.042292255729010e+00, 0.000000000000000e+00, -4.083400207288015e-01, 4.140177548795623e-08, -3.288731541959992e-04, 2.952486880741335e-05, 3.966064205798422e+02, 2.648044960765058e+00, 0.000000000000000e+00
23594, 6.651654844548496e-01, 3.939357510952754e-02, 8.088756165221471e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.507657096482284e+00, 0.000000000000000e+00, 6.030628385929133e-01, 1.043779731746880e+00, 0.000000000000000e+00, -3.475714865400031e-01, 4.144781210611970e-08, -3.648360492466677e-04, 3.415242396188342e-05, 3.859328731810331e+02, 2.838157464028702e+00, 0.000000000000000e+00
23715, 6.780725739528833e-01, 3.813581098134872e-02, 8.399488245758159e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.569659770008845e+00, 0.000000000000000e+00, 6.278639080035376e-01, 1.046503602941361e+00, 0.000000000000000e+00, -2.700681446318021e-01, 4.153203310080438e-08, -2.250601159135282e-04, 2.201583129682630e-05, 4.752239120772334e+02, 2.273953804116461e+00, 0.000000000000000e+00
23836, 6.909787268339076e-01, 3.686847204035566e-02, 8.525927905682066e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.600656076462685e+00, 0.000000000000000e+00, 6.402624305850738e-01, 1.051342930335739e+00, 0.000000000000000e+00, -2.313227615645015e-01, 4.168140423117334e-08, -1.542252831931297e-04, 1.514438182145742e-05, 4.428456483001723e+02, 1.895361179552387e+00, 0.000000000000000e+00
